date,real_gdp,real_household_consumption,real_govt_consumption,real_gfcf_total,real_exports,real_imports,real_household_disposable_income,industrial_production,unemployment_rate,employment_rate,house_price_real,retail_sales_volume,cpi_index,unit_labor_cost,long_term_rate,short_term_rate,mortgage_rate,credit_to_private_nonfin_sector,euro_area_household_net_worth_growth,household_credit_to_gdp,corporate_credit_to_gdp,fx_rate_to_usd,real_effective_exchange_rate,consumer_confidence,share_price_index
2020-01-01,21822832,14535083.1,3158371.3,4678860.8,2393382.5,2898990.8,NA,99.35066,3.833333,71.35504,133.8173,NA,0.419427421947102,2.77165623707032,1.3766666667,1.53,NA,156,NA,74.2,81.8,NA,106.855,100.9873,120.0189
2020-04-01,20103894.6,13277275.7,3234948.1,4384007.2,1891676.3,2408839.2,NA,86.61503,13,62.38173,135.6717,NA,-0.540035417236732,2.0935519751,0.6866666667,0.185,NA,161.8,NA,75.4,86.3,NA,111.1987,98.79195333333332,106.8753
2020-07-01,21664415,14458318.6,3166646.6,4615200.1,2121715.9,2806153,NA,94.74783,8.8,66.41927,138.4316,NA,1.13148537465285,-2.7664451619,0.65,0.1533333333,NA,162.8,NA,76.6,86.2,NA,107.8001,98.84685333333333,118.4926
2020-10-01,21909984.4,14654735.7,3160468.1,4773313.9,2248575.2,3015581.1,NA,96.2394,6.766667,67.90048,143.2407,NA,0.229950250160706,2.37588649530076,0.8633333333,0.15,NA,164.1,NA,77.7,86.4,NA,104.3425,99.23489666666667,128.1044
2021-01-01,22215807.6,14987837.8,3232446.7,4837882.6,2253649.4,3072632.2,NA,96.58043,6.233333,68.35963,146.1986,NA,1.07311440024275,-0.3247503506,1.3166666667,0.1166666667,NA,164.4,NA,77.6,86.8,NA,102.7162,99.43933666666668,142.0478
2021-04-01,22593896.5,15511585.6,3199183.7,4883666.7,2276507,3139215.5,NA,98.11884,5.933333,68.89445,149.5667,NA,2.3397886944835298,0.91132783314809,1.5933333333,0.1,NA,162.4,NA,77.8,84.6,NA,104.0161,99.85612,153.0035
2021-07-01,22780308.1,15640566.1,3174567,4865564.3,2274967.7,3189732.9,NA,98.89897,5.066667,69.78869,153.3917,NA,1.6009753139137095,1.704960629,1.3233333333,0.1,NA,160.6,NA,77.4,83.3,NA,106.1273,98.77319666666666,155.5046
2021-10-01,23171162.4,15790886,3177284.1,4892980.6,2409211.6,3349565.2,NA,99.91589,4.166667,70.5675,156.9494,NA,1.5177614267615402,0.665738474219779,1.5366666667,0.14,NA,159.3,NA,76.7,82.6,NA,107.8598,98.07095,158.0451
2022-01-01,23112122.6,15805526.8,3146304.5,4961151,2384165.9,3445719.8,NA,100.8377,3.866667,70.94411,159.8687,NA,2.28346447244157,1.34625891584192,1.94,0.4433333333,NA,158,NA,75.9,82.1,NA,108.9275,97.44354333333334,155.4432
2022-04-01,23148303.9,15934797.2,3134477.3,4979011,2458534,3505415.3,NA,101.8558,3.633333,71.26777,159.5628,NA,2.97383289846637,0.651328434626919,2.93,1.37,NA,156.8,NA,75.6,81.2,NA,112.9091,96.62708666666667,145.9139
2022-07-01,23315411.4,16009603.4,3153559.4,4953005.2,2546023.6,3453292.9,NA,102.3967,3.533333,71.42864,156.6506,NA,1.3146621458422,1.44425058469868,3.1066666667,2.8233333333,NA,155,NA,75.1,79.9,NA,117.0319,96.44644,138.9465
2022-10-01,23476343.8,16041442.9,3180672.1,4960693.4,2527136,3426187.9,NA,101.7594,3.566667,71.41212,156.618,NA,0.367161275449672,-0.152882911151031,3.83,4.2733333333,NA,153.4,NA,74.5,78.9,NA,117.734,96.90389333333333,139.0872
2023-01-01,23646277.5,16218858.8,3213180.1,5018411.9,2550646.5,3417404.4,NA,101.6957,3.533333,71.73639,156.6211,NA,1.0449065567158,0.908837412281094,3.6466666667,4.7533333333,NA,151.7,NA,73.3,78.4,NA,113.5496,97.392,145.4639
2023-04-01,23794745.9,16279528.8,3223420.7,5137501.9,2516271.8,3399253,NA,101.8944,3.533333,71.9624,156.822,NA,1.19233217201163,0.55207767545733,3.5933333333,5.1333333333,NA,150.1,NA,72.8,77.3,NA,113.6375,97.36387333333333,144.4937
2023-07-01,24069243.5,16403230.9,3264118.7,5188726.6,2543810.5,3424486.9,NA,102.2995,3.633333,72.0706,158.3349,NA,0.8664265465993198,0.500753045974278,4.15,5.4266666667,NA,148.5,NA,72.2,76.2,NA,114.3625,97.85965333333334,149.4699
2023-10-01,24272401.7,16526539.5,3287466.9,5261856,2581818.3,3469859.1,NA,101.786,3.8,72.00529,159.944,NA,0.1045077381353352,0.423189533430302,4.44,5.3966666667,NA,147.1,NA,71.8,75.3,NA,115.2768,97.72815,147.8073
2024-01-01,24323340,16597699.1,3310629.6,5294777.7,2610910.3,3528207.6,NA,101.5016,3.833333,71.8856,159.7915,NA,1.0425755425039185,1.65775594955577,4.16,5.2566666667,NA,146.1,NA,71,75,NA,114.5778,98.91297,162.7565
2024-04-01,24538719.9,16756722,3333058.8,5322810.5,2615243.4,3599831.3,NA,NA,3.966667,71.88255,159.189,NA,NA,0.368780597186036,4.4433333333,5.3133333333,NA,145.2,NA,70.6,74.6,NA,116.9198,NA,168.1599
2024-07-01,24741109.9,16920138.9,3369869.5,5359212.7,2671778.9,3687870.9,NA,NA,4.166667,71.85939,160.0458,NA,NA,0.328315906115639,3.9466666667,5.0966666667,NA,144.5,NA,70.3,74.3,NA,116.7765,NA,175.3417
2024-10-01,24854888,17082499.6,3397504.2,5344739.2,2665878.4,3686105.7,NA,NA,4.133333,71.78111,161.0769,NA,NA,0.677535780980487,4.2833333333,4.5366666667,NA,142.5,NA,69.3,73.3,NA,119.5943,NA,184.2795
2025-01-01,24814494.7,17108564.7,3382980.3,5424985.1,2666955.4,3995434.4,NA,NA,4.133333,71.81879,159.7398,NA,NA,1.50771048676526,4.4533333333,4.32,NA,141.6,NA,68.5,73.1,NA,121.7598,NA,184.298
2025-04-01,25049239.7,17213118.1,3374428.9,5481447.7,2654672.2,3664219.2,NA,NA,4.2,71.76392,158.417,NA,NA,-0.290649913158025,4.36,4.3066666667,NA,141,NA,68.3,72.7,NA,117.5891,NA,181.3909
2025-07-01,25318856.3,17359853.2,3396649.9,5492025,2716339,3623624.5,NA,NA,4.333333,71.6494,157.6839,NA,NA,0.272460847731271,4.2566666667,4.2,NA,140.6,NA,68.2,72.4,NA,115.8732,NA,195.9556
2025-10-01,25349326.2,17442896.6,3335155.7,5508609.1,2694257.5,3614867.7,NA,NA,4.45,71.77663,158.3161,NA,NA,NA,4.0966666667,3.86,NA,140.3,NA,68.1,72.2,NA,116.0049,NA,202.7365
2026-01-01,25480700.2,17466456,3378425.2,5583664.1,2764682.6,3717113.9,NA,NA,NA,71.76447,156.4275,NA,NA,NA,4.1966666667,3.66,NA,NA,NA,NA,NA,NA,114.5332,NA,212.8322
2026-04-01,25574690.5,17615033.2,3368358.3,5662281.1,2795303.9,3828294,NA,NA,NA,71.65475,NA,NA,NA,NA,4.42333333333333,3.75333333333333,NA,NA,NA,NA,NA,NA,115.8008,NA,216.5022
